"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"288","[0.33554768562316895\， 0.4917122423648834\， 0.23045308887958527\， 0.2880663573741913]","1.0","[0.0\， 0.0\， 0.0]","faces/f288-0.json","Professor Yuan","(178.5188869214058\， -0.0020719394093039606)","(43.973838806152344\， 15.560995101928711)"
"289","[0.33285030722618103\， 0.49176570773124695\， 0.23557840287685394\， 0.2944730222225189]","1.0","[0.0\， 0.0\， 0.0]","faces/f289-0.json","Professor Yuan","(173.0328021312822\， 46.373137928401)","(43.797393798828125\， 14.736234664916992)"
"290","[0.4624503254890442\， 0.47553199529647827\， 0.2416354864835739\， 0.3020443618297577]","1.0","[0.0\， 0.0\， 0.0]","faces/f290-0.json","Fan Jun","(155.70198018181432\， 89.89388299882413)","(42.03490447998047\， -22.724000930786133)"
"291","[0.6762613654136658\， 0.5992814302444458\， 0.10882897675037384\， 0.136036217212677]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f291-0.json","Fan Jun","(127.62027080303102\， 127.60102581923728)","(47.6042594909668\， -22.475399017333984)"
"291","[0.1728649139404297\， 0.5749889612197876\， 0.10917166620492935\， 0.13646458089351654]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f291-1.json","N/A","(127.49442169016271\， 127.59495270198111)","(20.92556381225586\， 7.0484466552734375)"
"292","[0.6740516424179077\， 0.5941883325576782\， 0.111149862408638\， 0.1389373242855072]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f292-0.json","Fan Jun","(90.56351291060624\， 156.80878618427317)","(47.13789749145508\， -22.77858543395996)"
"292","[0.21749237179756165\， 0.5407238602638245\， 0.12348348647356033\， 0.15435436367988586]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f292-1.json","Professor Yuan","(90.44937309295115\， 156.7954200661997)","(40.4074592590332\， 18.838125228881836)"
"293","[0.6956932544708252\， 0.5869898200035095\， 0.10996357351541519\， 0.13745446503162384]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f293-0.json","Fan Jun","(47.065991046942095\， 175.49183305867288)","(47.00650405883789\， -21.040861129760742)"
"293","[0.35058581829071045\， 0.5128695964813232\， 0.11965615302324295\， 0.14957018196582794]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f293-1.json","Professor Yuan","(46.979714187897066\， 175.47330300279233)","(30.37039566040039\， 2.801504611968994)"
"294","[0.6873100996017456\， 0.5952852964401245\， 0.11241129040718079\， 0.14051410555839539]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f294-0.json","Fan Jun","(0.04682752489936434\， 182.30382132411003)","(48.1957893371582\， -22.987741470336914)"
"294","[0.16505147516727448\， 0.5789895057678223\， 0.13302397727966309\， 0.16627997159957886]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f294-1.json","Professor Yuan","(-0.08373713120925344\， 182.29974737644196)","(46.55850601196289\， 7.921480178833008)"
"295","[0.691484808921814\， 0.6068952679634094\， 0.10493549704551697\， 0.1311693787574768]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f295-0.json","Fan Jun","(-47.29013214702064\， 176.69455744526144)","(48.15473937988281\， -23.428468704223633)"
"295","[0.12843658030033112\， 0.5722038745880127\， 0.12590263783931732\， 0.15737830102443695]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f295-1.json","Professor Yuan","(-47.43089420417601\， 176.6858845969176)","(46.87691879272461\， 8.186357498168945)"
"296","[0.7020211219787598\， 0.6062250137329102\， 0.10083924233913422\， 0.12604905664920807]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f296-1.json","Fan Jun","(-91.70949471950446\， 158.95953835595392)","(48.552974700927734\， -23.624147415161133)"
"297","[0.6979297995567322\， 0.6011601686477661\， 0.10372762382030487\， 0.1296595335006714]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f297-0.json","Fan Jun","(-130.1571602378021\， 130.23193272985236)","(47.97785568237305\， -23.154123306274414)"
