"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"196","[0.6465024948120117\， 0.6913533210754395\， 0.16339997947216034\， 0.2254776954650879]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f196-0.json","Zhanwu","(61.286625623703344\， 106.1359502938624)","(-15.01010513305664\， -28.989742279052734)"
"196","[0.41091015934944153\， 0.5381314158439636\， 0.12041278928518295\， 0.16615913808345795]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f196-1.json","Maolin","(61.2277275398377\， 106.09764481755452)","(-6.449673175811768\， 20.534236907958984)"
"196","[0.07371999323368073\， 0.5316729545593262\， 0.14633531868457794\， 0.201929971575737]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f196-2.json","Maolin","(61.14342999830876\， 106.09603020223337)","(-16.406164169311523\， 24.713520050048828)"
"197","[0.42301052808761597\， 0.5337231755256653\， 0.1379677802324295\， 0.19038347899913788]","1.0","[0.0\， 0.0\， 0.0]","faces/f197-0.json","Maolin","(31.84784756027082\， 118.93804815572267)","(-7.699950218200684\， 20.927501678466797)"
"197","[0.06915703415870667\， 0.5348549485206604\， 0.14440718293190002\， 0.19926930963993073]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f197-1.json","Maolin","(31.759384186788594\， 118.93833109897142)","(-16.452133178710938\， 24.823461532592773)"
"1972","[0.2784857153892517\， 0.6332290172576904\， 0.1311694234609604\， 0.18100234866142273]","1.0","[0.0\， 0.0\， 0.0]","faces/f1972-0.json","Xiaocui","(616.1946214288777\， 1067.4096174186177)","(40.0723876953125\， 26.345823287963867)"
"1973","[0.28575432300567627\， 0.606662392616272\， 0.12584713101387024\， 0.17365804314613342]","1.0","[0.0\， 0.0\， 0.0]","faces/f1973-0.json","Xiaocui","(319.1026735728887\， 1191.133950140837)","(40.21501922607422\， 25.878734588623047)"
"1974","[0.5940660238265991\， 0.735679030418396\， 0.11444105207920074\， 0.15791866183280945]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1974-0.json","Keming","(0.023516505970546303\， 1233.8089197576046)","(-28.994888305664062\， 11.043078422546387)"
"1974","[0.30290481448173523\， 0.6102300882339478\， 0.13049645721912384\， 0.18007372319698334]","1.0","[0.0\， 0.0\， 0.0]","faces/f1974-1.json","Xiaocui","(-0.049273796365669656\， 1233.7775575220585)","(39.5377082824707\， 26.235576629638672)"
"1975","[0.29382574558258057\， 0.6223332285881042\， 0.12854774296283722\， 0.1773846596479416]","1.0","[0.0\， 0.0\， 0.0]","faces/f1975-0.json","Xiaocui","(-319.531302362093\， 1192.3452751326984)","(39.642520904541016\， 26.682573318481445)"
