"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1078","[0.6598007678985596\， 0.3419904410839081\， 0.1577717363834381\， 0.2103623002767563]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1078-0.json","Pearl","(578.450786723909\， -333.9851545636542)","(14.25844669342041\， -2.6767783164978027)"
"1079","[0.6386896371841431\， 0.3228171467781067\， 0.16229437291622162\， 0.21639250218868256]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1079-0.json","Pearl","(645.7665864773\， -173.06764061483892)","(28.292333602905273\， 12.218430519104004)"
"1079","[0.511914074420929\， 0.5939489603042603\， 0.14532195031642914\， 0.1937626153230667]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1079-1.json","N/A","(645.7348925866092\， -172.99985766145738)","(-19.28890037536621\， 15.902215957641602)"
"108","[0.1339276283979416\， 0.08385019749403\， 0.1670932173728943\， 0.22279095649719238]","1.0","[0.0\， 0.0\， 0.0]","faces/f108-0.json","N/A","(-67.00456157116137\， -0.10403745062641875)","(-17.725570678710938\， -11.74277114868164)"
"108","[0.53769451379776\， 0.49034279584884644\， 0.22453249990940094\， 0.2993766665458679]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f108-1.json","N/A","(-66.90361984981142\， -0.0024143010377146445)","(-1.160396933555603\， 22.317115783691406)"
"1080","[0.7593449950218201\， 0.5735544562339783\， 0.1236274316906929\， 0.1648365706205368]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1080-0.json","N/A","(669.1952710313641\， 0.018388614055873997)","(-8.218421936035156\， 8.43295955657959)"
"1080","[0.2310163825750351\， 0.22416681051254272\， 0.15684761106967926\， 0.20913013815879822]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1080-1.json","Pearl","(669.0631888782524\， -0.06895829737448489)","(28.672306060791016\， 15.75963020324707)"
"1081","[0.1666124314069748\， 0.21988116204738617\， 0.1636642962694168\， 0.21821905672550201]","1.0","[0.0\， 0.0\， 0.0]","faces/f1081-0.json","Pearl","(646.8454752649544\， 173.27402574792816)","(36.95981216430664\， 6.710646629333496)"
"1081","[0.5436674952507019\， 0.564970076084137\， 0.1389397829771042\， 0.18525303900241852]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1081-1.json","N/A","(646.9397390309153\， 173.36029797643735)","(-12.237849235534668\， 10.392306327819824)"
"1082","[0.1586189866065979\， 0.26078274846076965\， 0.1407727748155594\， 0.18769702315330505]","1.0","[0.0\， 0.0\， 0.0]","faces/f1082-0.json","Pearl","(580.4717281488371\， 335.1249782958185)","(37.06353759765625\， 6.328541278839111)"
"1084","[0.6274955868721008\， 0.3463727831840515\， 0.1133684292435646\， 0.1511579155921936]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1084-0.json","Pearl","(335.8362217228203\， 581.5917850331011)","(9.886388778686523\， -5.701981067657471)"
"1085","[0.6493998765945435\， 0.33863458037376404\， 0.11661278456449509\， 0.15548370778560638]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1085-0.json","Pearl","(174.02282653834936\， 649.2822969803885)","(9.983404159545898\， -5.691357135772705)"
"1091","[0.2127276360988617\， 0.2875405550003052\， 0.2294967770576477\， 0.3059957027435303]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f1091-0.json","N/A","(-652.9851806935613\， 174.89449337561805)","(-25.141563415527344\， 4.4721574783325195)"
"1092","[0.19742374122142792\， 0.29242703318595886\， 0.21640104055404663\， 0.2885347008705139]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f1092-0.json","N/A","(-676.640861455999\， -0.05189324169356681)","(-6.869164943695068\， -3.4716875553131104)"
"1093","[0.3630657196044922\， 0.2865046560764313\， 0.2507627308368683\， 0.3343503177165985]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1093-0.json","Laura","(-654.1445042617873\， -175.3216926287176)","(13.160582542419434\， -32.580230712890625)"
"1094","[0.35774925351142883\， 0.2126416563987732\， 0.32279953360557556\， 0.4303993582725525]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1094-0.json","Pearl","(-587.0313466995564\， -338.97401349894517)","(39.52775955200195\， 13.276670455932617)"
"1095","[0.22088122367858887\， 0.6101242899894714\， 0.13211603462696075\， 0.1761547178030014]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1095-0.json","N/A","(-479.7879291262584\， -479.6906183596368)","(-23.114965438842773\， 11.632559776306152)"
"1097","[0.19975785911083221\， 0.6122101545333862\， 0.11834575235843658\， 0.15779434144496918]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f1097-0.json","N/A","(-175.98480043975763\， -656.4760343312437)","(-6.8184309005737305\， -0.2725895941257477)"
"1097","[0.6952444911003113\， 0.47787758708000183\， 0.11014718562364578\， 0.1468629091978073]","1.0","[0.0\， -1.5707963705062866\， 0.5235987901687622]","faces/f1097-1.json","Pearl","(-175.86092878176026\， -656.509617473107)","(15.917390823364258\， 4.875229835510254)"
"1098","[0.24272489547729492\， 0.5738875865936279\， 0.12483873963356018\， 0.16645166277885437]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1098-0.json","N/A","(-0.06431877614434131\， -680.2641367990037)","(-11.790074348449707\， 9.717872619628906)"
"1098","[0.6727450489997864\， 0.46009647846221924\， 0.116233691573143\， 0.15497826039791107]","1.0","[0.0\， -1.5707963705062866\， 0.5235987901687622]","faces/f1098-1.json","Pearl","(0.04318626223628155\， -680.2925845760366)","(15.416054725646973\， -6.9265546798706055)"
"1099","[0.67916339635849\， 0.4837346374988556\， 0.1083400696516037\， 0.14445343613624573]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1099-0.json","Pearl","(176.2752413094865\， -657.7050612996068)","(12.707430839538574\， -1.5989136695861816)"
