"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1184","[0.4504566192626953\， 0.3049488365650177\， 0.23864586651325226\， 0.3181944787502289]","1.0","[0.0\， -0.7853981852531433\， -0.5235987901687622]","faces/f1184-0.json","Gilda","(-366.7949945408228\， 635.2373508026731)","(46.954917907714844\， -4.813779830932617)"
"1185","[0.279182106256485\， 0.47507473826408386\， 0.1702931970357895\， 0.22705760598182678]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1185-0.json","Johnny","(-519.2022429000091\， 519.1408071111526)","(-36.50897979736328\， -23.998790740966797)"
"1186","[0.2681412100791931\， 0.4689415693283081\， 0.17479194700717926\， 0.23305591940879822]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1186-0.json","Johnny","(-636.4171967261266\， 367.3944093053783)","(-36.55221176147461\， -23.938186645507812)"
"1187","[0.27358755469322205\， 0.47008654475212097\， 0.17268800735473633\， 0.23025067150592804]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1187-0.json","Johnny","(-710.4215539905891\， 190.33423655565738)","(-36.57013702392578\， -24.096208572387695)"
"1188","[0.4419083595275879\， 0.2786850035190582\， 0.24363330006599426\， 0.3248443901538849]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1188-0.json","Gilda","(-736.0580011709876\， -0.055328749129616314)","(54.06873321533203\， -7.87703275680542)"
"1189","[0.45717722177505493\， 0.3014533221721649\， 0.23821964859962463\， 0.3176261782646179]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1189-0.json","Gilda","(-711.572564662922\， -190.71206214479187)","(53.60074996948242\， -7.448503494262695)"
"119","[0.6585985422134399\， 0.6288290619850159\， 0.10421480238437653\， 0.1389530599117279]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f119-0.json","Johnny","(71.25568093684407\， -19.050070809834352)","(-30.836362838745117\， -22.292673110961914)"
"1190","[0.2341993749141693\， 0.4462736248970032\， 0.1852835714817047\， 0.24704475700855255]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1190-0.json","Johnny","(-638.5719190551778\， -368.65473594158465)","(-36.506980895996094\， -23.5446720123291)"
"1191","[0.2460140436887741\， 0.4497565031051636\， 0.1745615452528\， 0.23274873197078705]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1191-0.json","Johnny","(-521.8391275152956\， -521.7881919004224)","(-36.66069030761719\， -23.689924240112305)"
"1192","[0.678862452507019\， 0.46867620944976807\， 0.1118691936135292\， 0.14915892481803894]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1192-0.json","Gilda","(-369.2161539520969\， -639.5864182816546)","(48.37565231323242\， -10.623433113098145)"
