"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1150","[0.28198325634002686\， 0.5852121710777283\， 0.06257916241884232\， 0.15970724821090698]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1150-0.json","Vic","(0.0\， 0.0)","(-4.034697532653809\， -37.013641357421875)"
"1150","[0.19363871216773987\， 0.4490337669849396\， 0.062159497290849686\， 0.15863622725009918]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1150-1.json","Barbara","(0.0\， 0.0)","(39.94160079956055\， -19.120723724365234)"
"1151","[0.532037615776062\， 0.5472242832183838\， 0.06125706434249878\， 0.15633313357830048]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1151-0.json","N/A","(0.0\， 0.0)","(2.18159556388855\， 12.682535171508789)"
"1151","[0.310080885887146\， 0.5804911255836487\， 0.06312639266252518\， 0.16110381484031677]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1151-1.json","N/A","(0.0\， 0.0)","(-2.392345428466797\， 10.422470092773438)"
"1152","[0.5226155519485474\， 0.5224630236625671\， 0.06679654866456985\， 0.17047037184238434]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1152-0.json","N/A","(0.0\， 0.0)","(1.6520274877548218\， 12.742349624633789)"
"1152","[0.345188170671463\， 0.5691626071929932\， 0.06636473536491394\， 0.16936832666397095]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1152-1.json","N/A","(0.0\， 0.0)","(6.720694065093994\， 12.710932731628418)"
"1153","[0.5188158750534058\， 0.5241368412971497\， 0.0653165951371193\， 0.16669340431690216]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1153-0.json","N/A","(0.0\， 0.0)","(1.3196475505828857\， 12.803464889526367)"
"1153","[0.2564745545387268\， 0.535983145236969\， 0.06910955905914307\， 0.17637334764003754]","1.0","[0.0\， 0.0\， 0.0]","faces/f1153-1.json","Vic","(0.0\， 0.0)","(-15.369906425476074\， -26.534584045410156)"
"1153","[0.7202337384223938\， 0.6483699083328247\， 0.06335815787315369\， 0.16169530153274536]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1153-2.json","N/A","(0.0\， 0.0)","(-8.616717338562012\， 15.373239517211914)"
"1154","[0.29284363985061646\， 0.5937107801437378\， 0.06456323713064194\， 0.16477076709270477]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1154-0.json","N/A","(0.0\， 0.0)","(-2.518066883087158\， 8.97835922241211)"
"1155","[0.13630960881710052\， 0.5990936160087585\， 0.07601481676101685\， 0.1939961463212967]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1155-0.json","N/A","(0.0\， 0.0)","(-2.6331653594970703\， 10.185934066772461)"
"1155","[0.35411927103996277\， 0.5150030255317688\， 0.06300918757915497\， 0.16080470383167267]","1.0","[0.0\， 0.0\， 0.0]","faces/f1155-1.json","N/A","(0.0\， 0.0)","(9.602314949035645\， 0.7091253399848938)"
"1155","[0.037806808948516846\， 0.4118422567844391\， 0.05989541858434677\， 0.15285809338092804]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1155-2.json","N/A","(0.0\， 0.0)","(18.969255447387695\， -11.06324291229248)"
"1166","[0.5836291313171387\， 0.6174668669700623\， 0.05892310291528702\， 0.15037666261196136]","1.0","[0.0\， 0.7853981852531433\， 1.5707963705062866]","faces/f1166-0.json","N/A","(0.0\， 0.0)","(16.479825973510742\， 5.2741217613220215)"
"1166","[0.36435505747795105\， 0.5897602438926697\， 0.06018342450261116\， 0.15359310805797577]","1.0","[0.0\， 1.5707963705062866\， 0.5235987901687622]","faces/f1166-1.json","N/A","(0.0\， 0.0)","(9.152129173278809\， -4.683558940887451)"
"1183","[0.4986531436443329\， 0.6849411129951477\， 0.06459636241197586\， 0.16485530138015747]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f1183-0.json","N/A","(0.0\， 0.0)","(18.382572174072266\， -2.818391799926758)"
"1210","[0.4231716990470886\， 0.18590494990348816\， 0.2344260960817337\， 0.5982749462127686]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1210-0.json","Alec","(0.0\， 0.0)","(7.1793293952941895\， 44.681453704833984)"
"1211","[0.4181164801120758\， 0.1409989297389984\， 0.2306816726922989\， 0.588718831539154]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1211-0.json","Alec","(0.0\， 0.0)","(7.6135382652282715\， 45.668819427490234)"
"1212","[0.40086066722869873\， 0.15064623951911926\， 0.22899043560028076\， 0.5844026803970337]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1212-0.json","Alec","(0.0\， 0.0)","(6.683526992797852\， 45.692665100097656)"
"1213","[0.4104967415332794\， 0.15533232688903809\， 0.22454659640789032\， 0.5730616450309753]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1213-0.json","Alec","(0.0\， 0.0)","(6.909935474395752\， 46.050872802734375)"
"1214","[0.38636842370033264\， 0.14368924498558044\， 0.22980859875679016\， 0.5864906907081604]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1214-0.json","Alec","(0.0\， 0.0)","(6.977403163909912\， 45.7573356628418)"
"1215","[0.40720847249031067\， 0.16558082401752472\， 0.23458373546600342\， 0.5986772775650024]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1215-0.json","Alec","(0.0\， 0.0)","(6.947220325469971\， 45.18452072143555)"
"1216","[0.43670380115509033\， 0.11927375197410583\， 0.219760462641716\， 0.5608470439910889]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1216-0.json","Will","(0.0\， 0.0)","(-38.423160552978516\， 11.14403247833252)"
"1217","[0.44234997034072876\， 0.11424262076616287\， 0.21950827538967133\， 0.5602034330368042]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1217-0.json","Will","(0.0\， 0.0)","(-38.40692901611328\， 11.289795875549316)"
"1218","[0.4792381823062897\， 0.07715995609760284\， 0.2459622323513031\， 0.6277161240577698]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1218-0.json","Alec","(0.0\， 0.0)","(7.418008327484131\， 42.332481384277344)"
"1219","[0.48804792761802673\， 0.07427383959293365\， 0.2225041389465332\， 0.5678490996360779]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1219-0.json","Will","(0.0\， 0.0)","(-36.77614974975586\， 12.379242897033691)"
"1220","[0.5052516460418701\， 0.10675714910030365\， 0.1968831717967987\， 0.5024622678756714]","1.0","[0.0\， 0.0\， 0.0]","faces/f1220-0.json","Will","(0.0\， 0.0)","(-37.721649169921875\， 11.005645751953125)"
"1221","[0.429018497467041\， 0.05547688901424408\， 0.2695291340351105\， 0.6878607869148254]","1.0","[0.0\， 0.0\， 0.0]","faces/f1221-0.json","Alec","(0.0\， 0.0)","(6.720998287200928\， 42.51133728027344)"
"1222","[0.42268434166908264\， 0.06942250579595566\， 0.26946330070495605\， 0.6876928210258484]","1.0","[0.0\， 0.0\， 0.0]","faces/f1222-0.json","Alec","(0.0\， 0.0)","(5.812790393829346\， 42.49872970581055)"
"1223","[0.42792999744415283\， 0.09333232045173645\， 0.24940678477287292\， 0.6365069150924683]","1.0","[0.0\， 0.0\， 0.0]","faces/f1223-0.json","Alec","(0.0\， 0.0)","(5.805636405944824\， 42.57633590698242)"
"1224","[0.4342767000198364\， 0.12085938453674316\， 0.24073347449302673\， 0.6143718957901001]","1.0","[0.0\， 0.0\， 0.0]","faces/f1224-0.json","Alec","(0.0\， 0.0)","(5.321408748626709\， 42.544681549072266)"
"1225","[0.41956034302711487\， 0.08133839815855026\， 0.25316300988197327\， 0.6460931301116943]","1.0","[0.0\， 0.0\， 0.0]","faces/f1225-0.json","Alec","(0.0\， 0.0)","(5.639155864715576\， 42.21514129638672)"
"1228","[0.3216792047023773\， 0.5187875628471375\， 0.06999354064464569\， 0.17862935364246368]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1228-0.json","N/A","(0.0\， 0.0)","(6.6495184898376465\， 17.810760498046875)"
"1238","[0.6145538091659546\， 0.48222705721855164\， 0.09733927994966507\， 0.2484179437160492]","1.0","[0.0\， -0.7853981852531433\， 0.5235987901687622]","faces/f1238-0.json","Will","(0.0\， 0.0)","(-32.247615814208984\， 1.8884527683258057)"
"1240","[0.6517781615257263\， 0.5191329717636108\， 0.09462278336286545\， 0.24148522317409515]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1240-0.json","Will","(0.0\， 0.0)","(-31.96017074584961\， 1.6563923358917236)"
"1241","[0.6543555855751038\， 0.5073249936103821\， 0.10290196537971497\， 0.2626143991947174]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1241-0.json","Will","(0.0\， 0.0)","(-32.46533966064453\， 1.9904944896697998)"
"1242","[0.6710249185562134\， 0.5469344258308411\， 0.09596482664346695\， 0.24491024017333984]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1242-0.json","Will","(0.0\， 0.0)","(-32.153343200683594\， 2.0137784481048584)"
"1243","[0.6677950024604797\， 0.5366593599319458\， 0.09443403780460358\， 0.24100352823734283]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1243-0.json","Will","(0.0\， 0.0)","(-31.945281982421875\， 2.0605533123016357)"
"1252","[0.36327144503593445\， 0.3979509472846985\， 0.12428146600723267\， 0.3171766698360443]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1252-0.json","Kate","(0.0\， 0.0)","(21.629892349243164\， -25.40447235107422)"
"1253","[0.3709104657173157\， 0.36683574318885803\， 0.12181985378265381\， 0.3108944296836853]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f1253-0.json","Kate","(0.0\， 0.0)","(21.61640739440918\， -25.93958854675293)"
"1254","[0.36298510432243347\， 0.3698633909225464\， 0.12142685055732727\， 0.3098914325237274]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f1254-0.json","Kate","(0.0\， 0.0)","(21.58880615234375\， -26.118555068969727)"
"1255","[0.4636809527873993\， 0.46578261256217957\， 0.1659112423658371\， 0.423419326543808]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1255-0.json","Kate","(0.0\， 0.0)","(20.71401596069336\， -26.872106552124023)"
"1256","[0.552961528301239\， 0.4476565718650818\， 0.12720485031604767\， 0.32463738322257996]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1256-0.json","Alec","(0.0\， 0.0)","(1.876110553741455\， 39.76033401489258)"
"1257","[0.5566039085388184\， 0.45056793093681335\， 0.11576194316148758\， 0.2954341173171997]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1257-0.json","Alec","(0.0\， 0.0)","(2.198380947113037\， 39.748687744140625)"
"1259","[0.6101083159446716\， 0.5594796538352966\， 0.08870474994182587\， 0.22638191282749176]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1259-0.json","Will","(0.0\， 0.0)","(-26.18918228149414\， 8.461135864257812)"
"1264","[0.48388952016830444\， 0.37267303466796875\， 0.13622602820396423\， 0.3476601839065552]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1264-0.json","Will","(0.0\， 0.0)","(-40.4589958190918\， 6.719416618347168)"
"1265","[0.4815065860748291\， 0.30770549178123474\， 0.15033291280269623\， 0.3836621344089508]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1265-0.json","Will","(0.0\， 0.0)","(-40.546600341796875\， 5.786945343017578)"
"1266","[0.3707425892353058\， 0.3232592046260834\， 0.1346665620803833\， 0.3436802923679352]","1.0","[0.0\， 0.0\， 0.0]","faces/f1266-0.json","Kate","(0.0\， 0.0)","(17.4116153717041\， -29.84991455078125)"
"1267","[0.3540099561214447\， 0.3640266954898834\， 0.13427087664604187\， 0.3426704704761505]","1.0","[0.0\， 0.0\， 0.0]","faces/f1267-0.json","Kate","(0.0\， 0.0)","(17.061933517456055\， -29.687496185302734)"
"1268","[0.3677273988723755\， 0.27982985973358154\， 0.1317013055086136\， 0.33611270785331726]","1.0","[0.0\， 0.0\， 0.0]","faces/f1268-0.json","Kate","(0.0\， 0.0)","(17.7745304107666\， -28.54751968383789)"
"1269","[0.3532220125198364\， 0.31598347425460815\， 0.13963213562965393\， 0.356352835893631]","1.0","[0.0\， 0.0\， 0.0]","faces/f1269-0.json","Kate","(0.0\， 0.0)","(17.690839767456055\， -27.917978286743164)"
