"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1303","[0.3141386806964874\， 0.6368086338043213\， 0.0688215047121048\， 0.1515335887670517]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f1303-2.json","Annie","(-209.36859925513528\， 781.2350411165186)","(34.3989143371582\， 13.809396743774414)"
"1305","[0.27307650446891785\， 0.5280177593231201\， 0.07091956585645676\， 0.15615318715572357]","1.0","[0.0\， 0.0\， 0.0]","faces/f1305-1.json","Laurey","(-572.8132236349821\， 572.7634972009383)","(45.819034576416016\， -17.35357666015625)"
"1306","[0.2922244966030121\， 0.5259214043617249\， 0.06828785687685013\， 0.15035858750343323]","1.0","[0.0\， 0.0\， 0.0]","faces/f1306-1.json","Laurey","(-702.0700539504907\， 405.31682517867563)","(45.77768325805664\， -17.53243637084961)"
"1309","[0.22954608500003815\， 0.5630521774291992\， 0.07166643440723419\， 0.1577976495027542]","1.0","[0.0\， 0.0\， 0.0]","faces/f1309-1.json","Laurey","(-784.8656934450674\， -210.27024870408823)","(45.960201263427734\， -25.666343688964844)"
"1310","[0.21417643129825592\， 0.5666142106056213\， 0.07565955072641373\， 0.16658984124660492]","1.0","[0.0\， 0.0\， 0.0]","faces/f1310-1.json","Laurey","(-704.2396980038069\， -406.5350705852648)","(45.29108810424805\， -15.959367752075195)"
"1311","[0.21759985387325287\， 0.5480507612228394\， 0.07107444107532501\， 0.1564941704273224]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1311-1.json","Laurey","(-575.4604559827509\， -575.3778432558992)","(47.307769775390625\， -14.331730842590332)"
"1312","[0.2001415342092514\， 0.5723912119865417\， 0.07537835091352463\， 0.16597068309783936]","1.0","[0.0\， 0.0\， 0.0]","faces/f1312-0.json","Laurey","(-407.24737840959403\， -705.2252103270926)","(45.147499084472656\， -16.47976303100586)"
"1313","[0.24082963168621063\， 0.5705276131629944\， 0.07058066874742508\， 0.15540696680545807]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1313-1.json","Laurey","(-210.99338955597048\， -787.1786087351875)","(40.67914581298828\， -16.289535522460938)"
"1314","[0.7298599481582642\， 0.5264869928359985\， 0.07369475811719894\， 0.1622636914253235]","1.0","[0.0\， 0.0\， 0.0]","faces/f1314-0.json","Aunt Eller","(0.05746498705036071\， -815.5795851483427)","(9.082136154174805\， 40.51215362548828)"
"1317","[0.3543013036251068\， 0.5779889225959778\， 0.07403592020273209\， 0.16301487386226654]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1317-0.json","Laurey","(577.9867944572494\， -578.003721900649)","(30.389392852783203\， -15.617711067199707)"
"1331","[0.2881409227848053\， 0.6215391755104065\， 0.08351308852434158\， 0.18388202786445618]","1.0","[0.0\， -0.7853981852531433\， -0.5235987901687622]","faces/f1331-1.json","N/A","(-798.0409284325133\， 213.85061522724914)","(25.031295776367188\， -1.3247183561325073)"
