"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"745","[0.24966025352478027\， 0.6245293617248535\， 0.14455492794513702\， 0.1941782683134079]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f745-0.json","N/A","(445.785678252135\， 119.49581440867354)","(-8.183104515075684\， 3.4472899436950684)"
"745","[0.6099687218666077\， 0.6108635067939758\， 0.14240708947181702\， 0.19129310548305511]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f745-1.json","N/A","(445.8757553692205\， 119.49239794494082)","(7.023420810699463\， -26.835386276245117)"
"746","[0.4754698574542999\， 0.5689791440963745\， 0.1686200499534607\， 0.22650454938411713]","1.0","[0.0\， 0.0\， 0.0]","faces/f746-0.json","Haruji","(400.267043765688\， 231.11507087298156)","(22.629396438598633\， -24.616172790527344)"
"746","[0.33368539810180664\， 0.49333903193473816\， 0.10613986104726791\， 0.1425759345293045]","1.0","[0.0\， 0.0\， 0.0]","faces/f746-1.json","Eri","(400.2315976508499\， 231.09616084494115)","(13.944795608520508\， 17.762535095214844)"
"747","[0.533893883228302\， 0.5615130066871643\， 0.1634439378976822\， 0.21955156326293945]","1.0","[0.0\， 0.0\， 0.0]","faces/f747-0.json","Haruji","(327.2682521245302\， 327.27515690538354)","(22.583341598510742\， -24.470407485961914)"
"747","[0.25808843970298767\， 0.5536527633666992\， 0.13552096486091614\， 0.18204309046268463]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f747-1.json","Eri","(327.19930076364886\， 327.2731918445534)","(19.481433868408203\， 20.48953628540039)"
"748","[0.5942882895469666\， 0.5066782236099243\， 0.15371684730052948\， 0.206485316157341]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f748-0.json","N/A","(231.74096337672668\， 401.3479642923562)","(7.013335704803467\， -26.854501724243164)"
"748","[0.26886048913002014\， 0.4781167209148407\， 0.1875811219215393\， 0.2519746422767639]","1.0","[0.0\， 0.0\， 0.0]","faces/f748-1.json","N/A","(231.65960642662245\， 401.34082391668244)","(-8.227649688720703\， 2.9416961669921875)"
"749","[0.3845840394496918\， 0.5043218731880188\， 0.1279536336660385\， 0.17187802493572235]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f749-0.json","N/A","(120.07724918988339\， 448.2431598352447)","(-9.061046600341797\， 7.094020366668701)"
"749","[0.5155524015426636\， 0.4726771414279938\， 0.11695548892021179\， 0.15710438787937164]","1.0","[0.0\， 0.0\， 0.0]","faces/f749-1.json","N/A","(120.10999128040663\， 448.2352486523047)","(4.930027008056641\， -7.545110702514648)"
